route_short_name,trip_headsign,stop_sequence,stop_id,stop_name
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,15,2261,"Church Road, East Wall"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,16,4469,"East Road, East Wall"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,17,2262,"East Wall Rd, East Wall"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,18,2264,"Alexandra Road, Tolka Quay"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,19,2265,"Alexandra Road, Tolka Quay"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,20,2266,"Alexandra Road, Tolka Quay"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,21,2269,"Alexandra Road, Tolka Quay"
0053,Junction Lower Gardiner Street - Alexandra Road Irish Ferries Terminal,22,2270,"Alexandra Road, Tolka Quay"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,1,2270,"Alexandra Road, Tolka Quay"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,2,2274,"Alexandra Road, Tolka Quay"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,3,2508,"East Wall Rd, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,4,2277,"East Wall Rd, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,5,2278,"East Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,6,2279,"East Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,7,2720,"Church Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,8,2280,"Church Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,9,2281,"Church Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,10,2282,"St. Mary's Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,11,4468,"West Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,12,2283,"West Road, East Wall"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,13,0616,"North Strand Rd, North Strand"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,14,0617,"North Strand Rd, North Strand"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,15,0618,"North Strand Rd, North Strand"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,16,0619,"Amiens Street, Connolly Station"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,17,0675,"Amiens Street, Connolly Station"
0053,Alexandra Road Irish Ferries Terminal - Junction Lower Gardiner Street,18,1184,"Talbot Street, Dublin"
054A,Garda Station - Marlfield Drive,1,0342,"Pearse Street, Grand Canal Dock"
054A,Garda Station - Marlfield Drive,2,1279,"College Green, Dublin City South"
054A,Garda Station - Marlfield Drive,3,1934,"Dame Street, Dublin City South"
054A,Garda Station - Marlfield Drive,4,2385,"Patrick Street, Dublin City South"
054A,Garda Station - Marlfield Drive,5,2386,"New Street South, Dublin City South"
054A,Garda Station - Marlfield Drive,6,2387,"New Street South, Dublin City South"
054A,Garda Station - Marlfield Drive,7,2388,"Clanbrassil St, Warrenmount"
054A,Garda Station - Marlfield Drive,8,1290,"Clanbrassil St, Leonard's Corner"
054A,Garda Station - Marlfield Drive,9,1291,"Harold's Cross Rd, Harolds Cross"
054A,Garda Station - Marlfield Drive,10,2389,"Kimmage Rd, Harolds Cross"
054A,Garda Station - Marlfield Drive,11,2390,"Kimmage Rd, Harolds Cross"
054A,Garda Station - Marlfield Drive,12,2391,"Kimmage Rd, Harolds Cross"
054A,Garda Station - Marlfield Drive,13,2392,"Kimmage Rd, Kimmage"
054A,Garda Station - Marlfield Drive,14,2393,"Kimmage Rd, Kimmage"
054A,Garda Station - Marlfield Drive,15,2394,"Kimmage Rd, Terenure"
054A,Garda Station - Marlfield Drive,16,2395,"Fortfield Rd, Kimmage"
054A,Garda Station - Marlfield Drive,17,2396,"Fortfield Rd, Terenure"
054A,Garda Station - Marlfield Drive,18,2397,"Fortfield Rd, Terenure"
054A,Garda Station - Marlfield Drive,19,2398,"Fortfield Rd, Terenure"
054A,Garda Station - Marlfield Drive,20,2399,"Fortfield Park, Templeogue"
054A,Garda Station - Marlfield Drive,21,2400,"Fortfield Park, Templeogue"
054A,Garda Station - Marlfield Drive,22,2401,"Templeville Rd, Templeogue"
054A,Garda Station - Marlfield Drive,23,2402,"Templeville Rd, Templeogue"
054A,Garda Station - Marlfield Drive,24,2403,"Templeville Rd, Templeogue"
054A,Garda Station - Marlfield Drive,25,1096,"Wellington Lane, Templeogue"
054A,Garda Station - Marlfield Drive,26,1097,"Wellington Lane, Templeogue"
054A,Garda Station - Marlfield Drive,27,1099,"Wellington Lane, Templeogue"
054A,Garda Station - Marlfield Drive,28,6132,"Wellington Road, Templeogue"
054A,Garda Station - Marlfield Drive,29,2551,"Tallaght Road, Templeogue"
054A,Garda Station - Marlfield Drive,30,2553,"Tallaght Road, Tallaght"
054A,Garda Station - Marlfield Drive,31,2554,"Tallaght Road, Tallaght"
054A,Garda Station - Marlfield Drive,32,2555,"Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,33,2556,"Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,34,2557,"Tallaght Road, Tallaght"
054A,Garda Station - Marlfield Drive,35,4436,"Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,36,5008,"Belgard Square, Tallaght"
054A,Garda Station - Marlfield Drive,37,4640,"Old Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,38,7214,"Belgard Sq. West, Tallaght"
054A,Garda Station - Marlfield Drive,39,4347,"Old Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,40,2349,"Old Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,41,2351,"Blessington Rd, Tallaght"
054A,Garda Station - Marlfield Drive,42,2558,"Killinarden Heights, Tallaght"
054A,Garda Station - Marlfield Drive,43,6170,"Kiltipper Wy, Tallaght"
054A,Garda Station - Marlfield Drive,44,5023,"Kiltipper Wy, Oldbawn"
054A,Garda Station - Marlfield Drive,45,5024,"Kiltipper Wy, Oldbawn"
054A,Marlfield - Garda Station,1,5161,"Kiltipper Wy, Oldbawn"
054A,Marlfield - Garda Station,2,5162,"Kiltipper Wy, Oldbawn"
054A,Marlfield - Garda Station,3,2571,"Killinarden Heights, Tallaght"
054A,Marlfield - Garda Station,4,2359,"Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,5,2360,"Old Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,6,4348,"Old Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,7,4646,"Old Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,8,4647,"Old Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,9,4435,"Tallaght Road, Tallaght"
054A,Marlfield - Garda Station,10,2594,"Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,11,2595,"Blessington Rd, Tallaght"
054A,Marlfield - Garda Station,12,2596,"Tallaght Road, Tallaght"
054A,Marlfield - Garda Station,13,2597,"Tallaght Road, Tallaght"
054A,Marlfield - Garda Station,14,2599,"Tallaght Road, Templeogue"
054A,Marlfield - Garda Station,15,4577,"Wellington Lane, Templeogue"
054A,Marlfield - Garda Station,16,4578,"Wellington Lane, Templeogue"
054A,Marlfield - Garda Station,17,1100,"Wellington Lane, Templeogue"
054A,Marlfield - Garda Station,18,0100,"Wellington Lane, Templeogue"
054A,Marlfield - Garda Station,19,1111,"Wellington Lane, Greenhills"
054A,Marlfield - Garda Station,20,2404,"Templeville Rd, Templeogue"
054A,Marlfield - Garda Station,21,2405,"Templeville Rd, Templeogue"
054A,Marlfield - Garda Station,22,2406,"Fortfield Park, Templeogue"
054A,Marlfield - Garda Station,23,2408,"Fortfield Rd, Templeogue"
054A,Marlfield - Garda Station,24,2409,"Fortfield Rd, Templeogue"
054A,Marlfield - Garda Station,25,2410,"Fortfield Rd, Templeogue"
054A,Marlfield - Garda Station,26,2411,"Fortfield Rd, Terenure"
054A,Marlfield - Garda Station,27,2412,"Fortfield Rd, Kimmage"
054A,Marlfield - Garda Station,28,2438,"Kimmage Rd, Kimmage"
054A,Marlfield - Garda Station,29,2439,"Kimmage Rd, Terenure"
054A,Marlfield - Garda Station,30,2440,"Kimmage Rd, Kimmage"
054A,Marlfield - Garda Station,31,2441,"Kimmage Rd, Kimmage"
054A,Marlfield - Garda Station,32,2442,"Kimmage Rd, Kimmage"
054A,Marlfield - Garda Station,33,2443,"Kimmage Rd, Kimmage"
054A,Marlfield - Garda Station,34,2444,"Kimmage Rd, Harolds Cross"
054A,Marlfield - Garda Station,35,1344,"Harold's Cross Rd, Harolds Cross"
054A,Marlfield - Garda Station,36,1345,"Harold's Cross Rd, Harolds Cross"
054A,Marlfield - Garda Station,37,1347,"Clanbrassil St, Leonard's Corner"
054A,Marlfield - Garda Station,38,2634,"Clanbrassil St, Leonard's Corner"
054A,Marlfield - Garda Station,39,2635,"Clanbrassil St, Warrenmount"
054A,Marlfield - Garda Station,40,2636,"New Street South, Warrenmount"
054A,Marlfield - Garda Station,41,2383,"Patrick Street, The Coombe"
054A,Marlfield - Garda Station,42,2003,"Lord Edward St, Dublin City South"
054A,Marlfield - Garda Station,43,1358,"Dame Street, Temple Bar"
054A,Marlfield - Garda Station,44,0342,"Pearse Street, Grand Canal Dock"
056A,The Square - Barrow Street,1,4344,"Tallaght, Tallaght"
056A,The Square - Barrow Street,2,2349,"Old Blessington Rd, Tallaght"
056A,The Square - Barrow Street,3,2351,"Blessington Rd, Tallaght"
056A,The Square - Barrow Street,4,2621,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,5,2622,"Cookstown Rd, Citywest"
056A,The Square - Barrow Street,6,2750,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,7,2751,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,8,2752,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,9,2753,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,10,2754,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,11,2755,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,12,2756,"Cookstown Rd, Tallaght"
056A,The Square - Barrow Street,13,2764,"Ballymount Rd, Tallaght"
056A,The Square - Barrow Street,14,7178,"Ballymount Rd, Tallaght"
056A,The Square - Barrow Street,15,2765,"Sylvan Drive, Tallaght"
056A,The Square - Barrow Street,16,2766,"Ballymount Rd, Tallaght"
056A,The Square - Barrow Street,17,2767,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,18,2772,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,19,2768,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,20,2769,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,21,2770,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,22,2771,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,23,2773,"Ballymount Rd, Greenhills"
056A,The Square - Barrow Street,24,2774,"Walkinstown Ave, Walkinstown"
056A,The Square - Barrow Street,25,2777,"Walkinstown Ave, Walkinstown"
056A,The Square - Barrow Street,26,2775,"Walkinstown Ave, Walkinstown"
056A,The Square - Barrow Street,27,2181,"Long Mile Rd, Drimnagh"
056A,The Square - Barrow Street,28,2182,"Long Mile Rd, Drimnagh"
056A,The Square - Barrow Street,29,2778,"Long Mile Rd, Drimnagh"
056A,The Square - Barrow Street,30,2185,"Drimnagh Rd, Walkinstown"
056A,The Square - Barrow Street,31,7043,"Drimnagh Rd, Drimnagh"
056A,The Square - Barrow Street,32,1424,"Drimnagh Rd, Drimnagh"
056A,The Square - Barrow Street,33,2186,"Crumlin Road, Drimnagh"
056A,The Square - Barrow Street,34,2187,"Crumlin Road, Crumlin"
056A,The Square - Barrow Street,35,2188,"Crumlin Road, Crumlin"
056A,The Square - Barrow Street,36,2189,"Crumlin Road, Crumlin"
056A,The Square - Barrow Street,37,1436,"Crumlin Road, Dolphins Barn"
056A,The Square - Barrow Street,38,3952,"Crumlin Road, Dolphins Barn"
056A,The Square - Barrow Street,39,2190,"Dolphin's Barn, Dolphins Barn"
056A,The Square - Barrow Street,40,4434,"Cork Street, The Coombe"
056A,The Square - Barrow Street,41,2379,"Cork Street, The Coombe"
056A,The Square - Barrow Street,42,2380,"Cork Street, The Coombe"
056A,The Square - Barrow Street,43,2382,"St. Luke's Avenue, The Coombe"
056A,The Square - Barrow Street,44,5099,"St. Luke's Avenue, The Coombe"
056A,The Square - Barrow Street,45,2383,"Patrick Street, The Coombe"
056A,The Square - Barrow Street,46,2003,"Lord Edward St, Dublin City South"
056A,The Square - Barrow Street,47,1358,"Dame Street, Temple Bar"
056A,The Square - Barrow Street,48,0340,"Townsend St, Trinity College"
056A,The Square - Barrow Street,49,0350,"Lowr Sandwith St, Dublin City South"
056A,The Square - Barrow Street,50,0351,"Pearse Street, Pearse Station"
056A,The Square - Barrow Street,51,0352,"Pearse Street, Grand Canal Dock"
056A,The Square - Barrow Street,52,0353,"Pearse Street, Grand Canal Dock"
056A,The Square - Barrow Street,53,0354,"Ringsend Road, Grand Canal Dock"
056A,Barrow Street - The Square,1,0395,"Ringsend Road, Grand Canal Dock"
056A,Barrow Street - The Square,2,0396,"Pearse Street, Grand Canal Dock"
056A,Barrow Street - The Square,3,0397,"Pearse Street, Grand Canal Dock"
056A,Barrow Street - The Square,4,0398,"Pearse Street, Pearse Station"
056A,Barrow Street - The Square,5,0399,"Pearse Street, Pearse Station"
056A,Barrow Street - The Square,6,0400,"Pearse Street, Dublin City South"
056A,Barrow Street - The Square,7,4522,"College Green, Grand Canal Dock"
056A,Barrow Street - The Square,8,1934,"Dame Street, Dublin City South"
056A,Barrow Street - The Square,9,2310,"Werburgh Street, Dublin City South"
056A,Barrow Street - The Square,10,2311,"Uppr Kevin St, The Coombe"
056A,Barrow Street - The Square,11,2312,"St. Luke's Avenue, The Coombe"
056A,Barrow Street - The Square,12,2313,"St. Luke's Avenue, The Coombe"
056A,Barrow Street - The Square,13,2314,"Cork Street, The Coombe"
056A,Barrow Street - The Square,14,2315,"Cork Street, The Coombe"
056A,Barrow Street - The Square,15,2094,"Cork Street, The Coombe"
056A,Barrow Street - The Square,16,1406,"Dolphin's Barn, Dolphins Barn"
056A,Barrow Street - The Square,17,1407,"Crumlin Road, Dolphins Barn"
056A,Barrow Street - The Square,18,1409,"Crumlin Road, Dolphins Barn"
056A,Barrow Street - The Square,19,2095,"Crumlin Road, Crumlin"
056A,Barrow Street - The Square,20,2096,"Crumlin Road, Crumlin"
056A,Barrow Street - The Square,21,2097,"Crumlin Road, Drimnagh"
056A,Barrow Street - The Square,22,2099,"Crumlin Road, Crumlin"
056A,Barrow Street - The Square,23,2101,"Drimnagh Rd, Walkinstown"
056A,Barrow Street - The Square,24,2102,"Drimnagh Rd, Walkinstown"
056A,Barrow Street - The Square,25,2726,"Long Mile Rd, Drimnagh"
056A,Barrow Street - The Square,26,2727,"Long Mile Rd, Drimnagh"
056A,Barrow Street - The Square,27,2105,"Long Mile Rd, Drimnagh"
056A,Barrow Street - The Square,28,2728,"Walkinstown Ave, Walkinstown"
056A,Barrow Street - The Square,29,2729,"Walkinstown Ave, Walkinstown"
056A,Barrow Street - The Square,30,2730,"Walkinstown Ave, Walkinstown"
056A,Barrow Street - The Square,31,6083,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,32,2733,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,33,2734,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,34,5169,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,35,2735,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,36,2736,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,37,2725,"Ballymount Rd, Greenhills"
056A,Barrow Street - The Square,38,2737,"Sylvan Drive, Tallaght"
056A,Barrow Street - The Square,39,2738,"Sylvan Drive, Tallaght"
056A,Barrow Street - The Square,40,2739,"Ballymount Rd, Tallaght"
056A,Barrow Street - The Square,41,7177,"Ballymount Rd, Tallaght"
056A,Barrow Street - The Square,42,2740,"Ballymount Rd, Tallaght"
056A,Barrow Street - The Square,43,2741,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,44,2742,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,45,2743,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,46,2745,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,47,2746,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,48,2747,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,49,2748,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,50,7062,"Cheeverstown Rd, Citywest"
056A,Barrow Street - The Square,51,6075,"Cookstown Rd, Tallaght"
056A,Barrow Street - The Square,52,2631,"Cheeverstown Rd, Tallaght"
056A,Barrow Street - The Square,53,2359,"Blessington Rd, Tallaght"
056A,Barrow Street - The Square,54,2360,"Old Blessington Rd, Tallaght"
056A,Barrow Street - The Square,55,4340,"Tallaght, Tallaght"
0059,Queen's Road - Pottery Road,1,2037,"Royal Marine Road, Dun Laoghaire"
0059,Queen's Road - Pottery Road,2,3046,"Uppr George's St, Dun Laoghaire"
0059,Queen's Road - Pottery Road,3,3047,"Uppr George's St, Dun Laoghaire"
0059,Queen's Road - Pottery Road,4,3048,"Summerhill Rd, Glasthule"
0059,Queen's Road - Pottery Road,5,3049,"Summerhill Rd, Glasthule"
0059,Queen's Road - Pottery Road,6,3050,"Glasthule Rd, Glasthule"
0059,Queen's Road - Pottery Road,7,3051,"Sandycove Rd, Glasthule"
0059,Queen's Road - Pottery Road,8,3052,"Sandycove Rd, Glasthule"
0059,Queen's Road - Pottery Road,9,3053,"Breffni Road, Glasthule"
0059,Queen's Road - Pottery Road,10,3054,"Ulverton Road, Dalkey"
0059,Queen's Road - Pottery Road,11,3055,"Ulverton Road, Dalkey"
0059,Queen's Road - Pottery Road,12,3056,"Ulverton Road, Dalkey"
0059,Queen's Road - Pottery Road,13,3057,"Ulverton Road, Dalkey"
0059,Queen's Road - Pottery Road,14,4830,"Barnhill Rd, Dalkey"
0059,Queen's Road - Pottery Road,15,4831,"St. Catherine's Rd, Glenageary"
0059,Queen's Road - Pottery Road,16,3044,"Uppr Albert Rd, Glenageary"
0059,Queen's Road - Pottery Road,17,4832,"Uppr Albert Rd, Glenageary"
0059,Queen's Road - Pottery Road,18,3091,"Avondale Road, Glenageary"
0059,Queen's Road - Pottery Road,19,3092,"Avondale Road, Glenageary"
0059,Queen's Road - Pottery Road,20,3093,"Avondale Road, Glenageary"
0059,Queen's Road - Pottery Road,21,3094,"Cluny Grove, Glenageary"
0059,Queen's Road - Pottery Road,22,3095,"Ballinaclea Road, Killiney"
0059,Queen's Road - Pottery Road,23,3096,"Killiney Road, Dalkey"
0059,Queen's Road - Pottery Road,24,3097,"Killiney Road, Dalkey"
0059,Queen's Road - Pottery Road,25,3098,"Killiney Hill Rd, Killiney"
0059,Queen's Road - Pottery Road,26,3099,"Killiney Hill Rd, Killiney"
0059,Queen's Road - Pottery Road,27,3100,"Killiney Hill Rd, Killiney"
0059,Queen's Road - Pottery Road,28,3101,"Killiney Road, Killiney"
0059,Queen's Road - Pottery Road,29,3102,"Killiney Road, Dalkey"
0059,Queen's Road - Pottery Road,30,3103,"Ballinaclea Road, Killiney"
0059,Queen's Road - Pottery Road,31,3104,"Ballinaclea Road, Killiney"
0059,Queen's Road - Pottery Road,32,7472,"Rochestown Ave, Sallynoggin"
0059,Queen's Road - Pottery Road,33,3230,"Rochestown Ave, Sallynoggin"
0059,Queen's Road - Pottery Road,34,3231,"Rochestown Ave, Sallynoggin"
0059,Queen's Road - Pottery Road,35,3251,"Johnstown Rd, Sallynoggin"
0059,Queen's Road - Pottery Road,36,3252,"Johnstown Rd, Sallynoggin"
0059,Queen's Road - Pottery Road,37,3253,"Johnstown Rd, Sallynoggin"
0059,Queen's Road - Pottery Road,38,3249,"Pottery Rd, Cabinteely"
0059,Pottery Road - Queen's Road,1,3250,"Mackintosh Pk, Cabinteely"
0059,Pottery Road - Queen's Road,2,4833,"Mackintosh Pk, Cabinteely"
0059,Pottery Road - Queen's Road,3,3249,"Pottery Rd, Cabinteely"
0059,Pottery Road - Queen's Road,4,3263,"Johnstown Rd, Sallynoggin"
0059,Pottery Road - Queen's Road,5,3264,"Johnstown Rd, Sallynoggin"
0059,Pottery Road - Queen's Road,6,5048,"Johnstown Rd, Sallynoggin"
0059,Pottery Road - Queen's Road,7,3245,"Rochestown Ave, Sallynoggin"
0059,Pottery Road - Queen's Road,8,3212,"Rochestown Ave, Sallynoggin"
0059,Pottery Road - Queen's Road,9,3213,"Rochestown Ave, Sallynoggin"
0059,Pottery Road - Queen's Road,10,4834,"Ballinaclea Road, Glenageary"
0059,Pottery Road - Queen's Road,11,3095,"Ballinaclea Road, Killiney"
0059,Pottery Road - Queen's Road,12,3096,"Killiney Road, Dalkey"
0059,Pottery Road - Queen's Road,13,3097,"Killiney Road, Dalkey"
0059,Pottery Road - Queen's Road,14,3098,"Killiney Hill Rd, Killiney"
0059,Pottery Road - Queen's Road,15,3099,"Killiney Hill Rd, Killiney"
0059,Pottery Road - Queen's Road,16,3100,"Killiney Hill Rd, Killiney"
0059,Pottery Road - Queen's Road,17,3101,"Killiney Road, Killiney"
0059,Pottery Road - Queen's Road,18,3102,"Killiney Road, Dalkey"
0059,Pottery Road - Queen's Road,19,3103,"Ballinaclea Road, Killiney"
0059,Pottery Road - Queen's Road,20,5105,"Cluny Grove, Glenageary"
0059,Pottery Road - Queen's Road,21,3105,"Avondale Road, Glenageary"
0059,Pottery Road - Queen's Road,22,3106,"Avondale Road, Glenageary"
0059,Pottery Road - Queen's Road,23,3107,"Avondale Road, Glenageary"
0059,Pottery Road - Queen's Road,24,3108,"Avondale Road, Glenageary"
0059,Pottery Road - Queen's Road,25,3109,"Uppr Albert Rd, Glenageary"
0059,Pottery Road - Queen's Road,26,3110,"St. Catherine's Rd, Glenageary"
0059,Pottery Road - Queen's Road,27,3111,"Barnhill Rd, Dalkey"
0059,Pottery Road - Queen's Road,28,3058,"Ulverton Road, Dalkey"
0059,Pottery Road - Queen's Road,29,3059,"Ulverton Road, Dalkey"
0059,Pottery Road - Queen's Road,30,3060,"Ulverton Road, Dalkey"
0059,Pottery Road - Queen's Road,31,3061,"Ulverton Road, Dalkey"
0059,Pottery Road - Queen's Road,32,3062,"Breffni Road, Glasthule"
0059,Pottery Road - Queen's Road,33,3063,"Sandycove Rd, Glasthule"
0059,Pottery Road - Queen's Road,34,3064,"Sandycove Rd, Glasthule"
0059,Pottery Road - Queen's Road,35,3065,"Glasthule Rd, Glasthule"
0059,Pottery Road - Queen's Road,36,3066,"Summerhill Rd, Glasthule"
0059,Pottery Road - Queen's Road,37,3067,"Summerhill Rd, Glasthule"
0059,Pottery Road - Queen's Road,38,3068,"Uppr George's St, Dun Laoghaire"
0059,Pottery Road - Queen's Road,39,3069,"Uppr George's St, Dun Laoghaire"
0059,Pottery Road - Queen's Road,40,3070,"Uppr George's St, Dun Laoghaire"
0059,Pottery Road - Queen's Road,41,4983,"Marine Road, Dun Laoghaire"
0061,Rockbrook Park School - Prince's Street South,1,2934,"Edmondstown Rd, Rockbrook"
0061,Rockbrook Park School - Prince's Street South,2,2935,"Edmondstown Rd, Rockbrook"
0061,Rockbrook Park School - Prince's Street South,3,2936,"Edmondstown Rd, Rockbrook"
0061,Rockbrook Park School - Prince's Street South,4,2937,"Edmondstown Rd, Rockbrook"
0061,Rockbrook Park School - Prince's Street South,5,2938,"Edmondstown Rd, Edmondstown"
0061,Rockbrook Park School - Prince's Street South,6,7440,"Edmondstown Rd, Edmondstown"
0061,Rockbrook Park School - Prince's Street South,7,2940,"Edmondstown Rd, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,8,2948,"Taylor's Lane, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,9,2949,"Taylor's Lane, Willbrook"
0061,Rockbrook Park School - Prince's Street South,10,2950,"Taylor's Lane, Willbrook"
0061,Rockbrook Park School - Prince's Street South,11,2954,"Whitechurch Green, Edmondstown"
0061,Rockbrook Park School - Prince's Street South,12,7067,"Whitechurch Green, Edmondstown"
0061,Rockbrook Park School - Prince's Street South,13,2956,"Whitechurch Green, Edmondstown"
0061,Rockbrook Park School - Prince's Street South,14,2965,"Whitechurch Rd, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,15,2983,"Taylor's Lane, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,16,2984,"Taylor's Lane, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,17,7449,"Taylors Lane, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,18,2941,"Ballyboden Rd, Edmondstown"
0061,Rockbrook Park School - Prince's Street South,19,2942,"Ballyboden Rd, Ballyboden"
0061,Rockbrook Park School - Prince's Street South,20,2943,"Ballyboden Rd, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,21,2944,"Ballyboden Rd, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,22,2945,"Ballyboden Rd, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,23,2946,"Willbrook Rd, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,24,2947,"Willbrook Rd, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,25,1305,"Grange Road, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,26,1306,"Nutgrove Ave, Rathfarnham"
0061,Rockbrook Park School - Prince's Street South,27,1307,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,28,1308,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,29,1309,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,30,1310,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,31,1311,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,32,1312,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,33,1313,"Nutgrove Ave, Nutgrove"
0061,Rockbrook Park School - Prince's Street South,34,1055,"Churchtown Rd, Churchtown"
0061,Rockbrook Park School - Prince's Street South,35,2868,"Churchtown Rd, Dundrum"
0061,Rockbrook Park School - Prince's Street South,36,2892,"Dundrum Road, Windy Arbour"
0061,Rockbrook Park School - Prince's Street South,37,2893,"Dundrum Road, Windy Arbour"
0061,Rockbrook Park School - Prince's Street South,38,2894,"Dundrum Road, Windy Arbour"
0061,Rockbrook Park School - Prince's Street South,39,2895,"Dundrum Road, Windy Arbour"
0061,Rockbrook Park School - Prince's Street South,40,2896,"Dundrum Road, Clonskeagh"
0061,Rockbrook Park School - Prince's Street South,41,2897,"Dundrum Road, Windy Arbour"
0061,Rockbrook Park School - Prince's Street South,42,2898,"Milltown Rd, Milltown"
0061,Rockbrook Park School - Prince's Street South,43,3562,"Milltown Rd, Milltown"
0061,Rockbrook Park School - Prince's Street South,44,2899,"Milltown Rd, Milltown"
0061,Rockbrook Park School - Prince's Street South,45,0884,"Sandford Road, Milltown"
0061,Rockbrook Park School - Prince's Street South,46,0885,"Sandford Road, Milltown"
0061,Rockbrook Park School - Prince's Street South,47,0886,"Sandford Road, Ranelagh"
